Date,Open,High,Low,Close,Adj Close,Volume
2008-01-28,137.130005,137.250000,136.199997,137.220001,43.050770,13067
2008-01-29,137.550003,137.699997,136.919998,137.399994,43.107227,23200
2008-01-30,139.199997,141.000000,139.020004,139.800003,43.860180,489567
2008-01-31,139.500000,140.399994,138.750000,140.250000,44.001362,12500
2008-02-01,140.729996,143.880005,140.070007,140.070007,44.230656,24100
2008-02-04,140.940002,140.940002,137.850006,138.000000,43.576981,13733
2008-02-05,137.940002,137.970001,136.800003,137.610001,43.453823,8000
2008-02-06,138.570007,138.570007,136.500000,137.250000,43.340149,7167
2008-02-07,135.750000,136.949997,135.750000,136.320007,43.046463,43400
2008-02-08,136.410004,136.410004,135.839996,136.139999,42.989624,16033
2008-02-11,135.570007,135.690002,135.479996,135.690002,42.847500,5400
2008-02-12,135.270004,136.050003,135.149994,136.050003,42.961262,4533
2008-02-13,135.179993,136.199997,135.179993,135.899994,42.913864,6900
2008-02-14,137.369995,137.369995,135.029999,136.050003,42.961262,7300
2008-02-15,135.179993,135.449997,134.699997,135.449997,42.771755,16967
2008-02-19,136.500000,136.500000,135.000000,136.110001,42.980145,21967
2008-02-20,136.169998,136.169998,135.330002,135.899994,42.913864,8600
2008-02-21,135.240005,135.899994,135.149994,135.479996,42.781219,4833
2008-02-22,135.449997,135.570007,135.240005,135.570007,42.809658,472800
2008-02-25,135.270004,136.199997,134.100006,135.300003,42.724380,20733
2008-02-26,136.440002,136.440002,135.000000,135.570007,42.809658,7967
2008-02-27,136.320007,136.320007,134.970001,135.149994,42.677006,8900
2008-02-28,135.000000,135.449997,134.639999,135.119995,42.667515,15667
2008-02-29,134.880005,136.470001,133.199997,134.550003,42.487572,11900
2008-03-03,136.320007,138.720001,133.440002,134.369995,42.723156,25567
2008-03-04,135.089996,135.179993,133.199997,133.949997,42.589596,9600
2008-03-05,134.850006,134.850006,132.750000,134.130005,42.646843,7033
2008-03-06,134.039993,134.100006,133.500000,134.070007,42.627750,7767
2008-03-07,133.350006,133.770004,133.350006,133.679993,42.503738,6933
2008-03-10,134.070007,134.070007,132.960007,133.350006,42.398823,11500
2008-03-11,133.350006,133.770004,133.289993,133.500000,42.446545,12867
2008-03-12,133.500000,133.500000,132.750000,132.899994,42.255760,8967
2008-03-13,132.570007,132.570007,131.490005,132.000000,41.969643,4800
2008-03-14,132.000000,132.270004,128.970001,130.770004,41.578522,5167
2008-03-17,131.039993,131.039993,129.690002,130.199997,41.397270,22633
2008-03-18,130.050003,131.970001,130.050003,131.250000,41.731133,9767
2008-03-19,133.619995,133.619995,130.949997,130.949997,41.635746,21867
2008-03-20,131.429993,131.820007,131.100006,131.820007,41.912361,7800
2008-03-24,132.570007,132.960007,132.389999,132.779999,42.217590,13400
2008-03-25,133.169998,133.500000,132.690002,133.440002,42.427448,43233
2008-03-26,133.889999,135.089996,133.470001,133.559998,42.465611,16233
2008-03-27,133.500000,134.039993,133.229996,133.410004,42.417927,67267
2008-03-28,133.770004,134.460007,133.649994,134.250000,42.685009,17833
2008-03-31,134.070007,134.399994,133.559998,134.250000,42.685009,26233
2008-04-01,134.070007,134.100006,132.809998,133.440002,42.774422,26767
2008-04-02,133.350006,133.350006,132.300003,132.869995,42.591698,19800
2008-04-03,132.750000,133.380005,132.750000,133.320007,42.735977,20100
2008-04-04,133.500000,134.070007,133.350006,134.070007,42.976372,35100
2008-04-07,134.550003,134.550003,134.130005,134.369995,43.072533,12167
2008-04-08,136.320007,136.320007,134.729996,135.240005,43.351425,16667
2008-04-09,135.029999,135.240005,133.500000,134.970001,43.264870,24700
2008-04-10,134.910004,135.570007,133.199997,135.509995,43.437950,53400
2008-04-11,136.139999,136.139999,134.100006,134.789993,43.207153,44433
2008-04-14,134.850006,134.880005,134.520004,134.850006,43.226418,39367
2008-04-15,135.539993,135.539993,134.250000,134.940002,43.255276,10800
2008-04-16,135.300003,135.389999,134.699997,135.270004,43.361027,8267
2008-04-17,135.000000,135.869995,135.000000,135.750000,43.514858,16033
2008-04-18,136.320007,137.100006,136.320007,136.740005,43.832237,35833
2008-04-21,137.279999,137.279999,135.960007,136.679993,43.813000,73033
2008-04-22,137.550003,137.550003,136.440002,137.100006,43.947643,258867
2008-04-23,137.970001,137.970001,137.399994,137.580002,44.101513,39700
2008-04-24,137.880005,137.880005,137.339996,137.460007,44.063042,59367
2008-04-25,137.789993,137.789993,137.220001,137.399994,44.043812,29200
2008-04-28,138.149994,138.149994,137.550003,138.059998,44.255398,67800
2008-04-29,137.820007,138.210007,137.580002,138.149994,44.284229,61300
2008-04-30,138.119995,139.110001,137.729996,138.119995,44.274632,44233
2008-05-01,138.720001,139.350006,137.850006,139.020004,44.891689,46900
2008-05-02,139.470001,139.860001,137.910004,137.910004,44.533276,28533
2008-05-05,139.350006,139.589996,137.850006,138.330002,44.668880,35733
2008-05-06,138.000000,138.179993,137.639999,137.639999,44.446072,35867
2008-05-07,137.250000,137.910004,137.250000,137.759995,44.484840,29733
2008-05-08,137.669998,138.059998,137.429993,137.759995,44.484840,23367
2008-05-09,137.250000,137.399994,136.800003,137.279999,44.329815,14333
2008-05-12,137.369995,137.880005,136.860001,137.880005,44.523609,18367
2008-05-13,137.820007,137.820007,137.309998,137.399994,44.368580,24500
2008-05-14,137.759995,137.789993,137.250000,137.399994,44.368580,17833
2008-05-15,137.130005,138.029999,137.130005,137.880005,44.523609,41833
2008-05-16,138.000000,138.000000,137.550003,137.759995,44.484840,28400
2008-05-19,138.509995,138.899994,137.789993,138.539993,44.736717,18267
2008-05-20,138.240005,138.750000,138.149994,138.330002,44.668880,13367
2008-05-21,138.809998,138.809998,138.210007,138.419998,44.697956,82333
2008-05-22,137.820007,138.029999,137.339996,137.669998,44.455742,12867
2008-05-23,137.490005,137.639999,135.600006,135.899994,43.884209,27333
2008-05-27,136.619995,137.160004,135.899994,135.899994,43.884209,20200
2008-05-28,135.179993,136.679993,135.179993,135.660004,43.806732,30367
2008-05-29,136.440002,136.679993,135.690002,136.619995,44.116718,14300
2008-05-30,137.220001,137.759995,137.190002,137.639999,44.446072,23333
2008-06-02,136.050003,136.740005,135.929993,136.350006,44.374813,17400
2008-06-03,135.899994,136.110001,135.479996,135.750000,44.179504,46733
2008-06-04,135.389999,135.630005,135.000000,135.449997,44.081898,22400
2008-06-05,134.880005,136.500000,134.820007,136.229996,44.335743,18633
2008-06-06,135.960007,136.229996,135.600006,136.199997,44.325989,8233
2008-06-09,136.110001,136.259995,135.869995,136.080002,44.286957,8767
2008-06-10,136.050003,136.050003,135.600006,135.869995,44.218586,10267
2008-06-11,135.750000,136.169998,135.600006,135.839996,44.208836,10833
2008-06-12,136.110001,136.110001,135.449997,136.020004,44.267410,7433
2008-06-13,136.020004,136.380005,135.449997,135.509995,44.101410,10200
2008-06-16,135.809998,135.809998,135.000000,135.809998,44.199089,13600
2008-06-17,136.050003,136.050003,135.449997,135.960007,44.247890,11133
2008-06-18,135.240005,136.080002,135.059998,135.059998,43.954994,12267
2008-06-19,135.000000,135.000000,134.550003,134.610001,43.808517,10667
2008-06-20,134.610001,134.610001,133.649994,134.279999,43.701134,31267
2008-06-23,133.949997,134.100006,133.529999,133.860001,43.564407,17200
2008-06-24,134.309998,134.309998,130.649994,131.639999,42.841957,89433
2008-06-25,131.550003,132.270004,130.740005,131.699997,42.861462,14233
2008-06-26,131.279999,132.210007,131.250000,131.250000,42.715015,21033
2008-06-27,131.970001,131.970001,131.039993,131.699997,42.861462,9900
2008-06-30,132.000000,132.000000,130.889999,131.850006,42.910275,14033
2008-07-01,130.619995,130.800003,129.750000,130.649994,42.865013,274600
2008-07-02,130.440002,131.669998,129.419998,129.660004,42.540218,17000
2008-07-03,130.470001,130.470001,129.690002,130.139999,42.697685,5000
2008-07-07,129.869995,130.080002,128.699997,128.940002,42.303997,14900
2008-07-08,129.000000,130.050003,129.000000,129.779999,42.579563,22633
2008-07-09,129.750000,129.750000,128.880005,129.149994,42.372879,7067
2008-07-10,129.899994,130.139999,129.210007,130.110001,42.687820,26567
2008-07-11,129.479996,130.320007,128.070007,130.320007,42.756748,55833
2008-07-14,129.899994,130.800003,129.029999,129.809998,42.589420,55633
2008-07-15,129.000000,129.089996,128.070007,129.000000,42.323681,44133
2008-07-16,128.399994,128.490005,127.260002,127.830002,41.939789,9000
2008-07-17,128.550003,130.050003,128.490005,128.699997,42.225239,39033
2008-07-18,129.149994,129.509995,128.699997,128.699997,42.225239,18600
2008-07-21,129.479996,130.589996,129.000000,129.479996,42.481152,25967
2008-07-22,129.000000,130.350006,129.000000,130.050003,42.668175,25633
2008-07-23,130.020004,130.589996,128.820007,130.350006,42.766586,30167
2008-07-24,130.320007,130.740005,130.020004,130.259995,42.737049,27633
2008-07-25,129.720001,129.990005,129.270004,129.750000,42.569740,13700
2008-07-28,130.110001,130.169998,129.449997,129.839996,42.599255,220567
2008-07-29,129.539993,129.990005,129.000000,129.720001,42.559898,12000
2008-07-30,129.750000,129.869995,129.449997,129.690002,42.550064,25033
2008-07-31,129.300003,129.479996,129.000000,129.330002,42.431946,13867
2008-08-01,128.190002,128.490005,127.949997,128.490005,42.497444,16067
2008-08-04,127.889999,128.100006,126.839996,127.019997,42.011234,19067
2008-08-05,127.830002,128.520004,127.290001,128.100006,42.368431,62467
2008-08-06,127.889999,127.889999,127.349998,127.589996,42.199734,20367
2008-08-07,127.470001,127.500000,126.750000,127.290001,42.100529,16667
2008-08-08,127.349998,127.650002,126.839996,127.559998,42.189831,20533
2008-08-11,126.779999,127.139999,126.750000,126.989998,42.001301,15667
2008-08-12,126.809998,127.769997,126.720001,127.410004,42.140228,18433
2008-08-13,126.930000,127.500000,126.690002,127.410004,42.140228,14400
2008-08-14,127.410004,127.830002,127.050003,127.830002,42.279114,19867
2008-08-15,128.070007,128.070007,127.050003,127.919998,42.308910,15533
2008-08-18,128.250000,128.369995,127.379997,128.130005,42.378334,9400
2008-08-19,127.769997,128.070007,127.559998,128.009995,42.338669,16300
2008-08-20,127.650002,127.889999,126.750000,127.680000,42.229500,24100
2008-08-21,126.779999,128.100006,126.779999,127.800003,42.269211,24367
2008-08-22,127.379997,127.500000,126.779999,127.500000,42.169987,18333
2008-08-25,127.410004,127.830002,127.110001,127.769997,42.259289,30300
2008-08-26,127.620003,128.009995,127.260002,127.500000,42.169987,272600
2008-08-27,127.559998,127.650002,127.230003,127.440002,42.150139,75733
2008-08-28,127.769997,127.800003,127.320000,127.500000,42.169987,39333
2008-08-29,127.980003,128.220001,127.290001,128.009995,42.338669,50533
2008-09-02,127.739998,127.800003,127.199997,127.800003,42.614761,29733
2008-09-03,127.589996,127.860001,127.349998,127.559998,42.534695,48233
2008-09-04,127.379997,127.889999,127.230003,127.349998,42.464718,12667
2008-09-05,127.169998,127.199997,126.029999,126.029999,42.024551,19933
2008-09-08,127.860001,128.279999,126.599998,127.800003,42.614761,33133
2008-09-09,126.989998,127.919998,126.599998,127.500000,42.514717,37567
2008-09-10,127.500000,127.650002,126.750000,127.169998,42.404675,35733
2008-09-11,126.389999,126.900002,125.849998,126.540001,42.194611,33900
2008-09-12,125.849998,126.419998,125.220001,125.849998,41.964523,54767
2008-09-15,123.029999,125.430000,120.000000,122.309998,40.784138,98567
2008-09-16,121.680000,122.339996,115.889999,118.199997,39.413647,50333
2008-09-17,118.860001,119.339996,111.000000,115.680000,38.573368,82600
2008-09-18,117.809998,120.599998,117.029999,119.250000,39.763771,57667
2008-09-19,120.779999,123.599998,120.779999,122.910004,40.984180,91300
2008-09-22,123.000000,123.900002,119.099998,123.419998,41.154224,28267
2008-09-23,123.300003,124.620003,121.559998,123.480003,41.174290,50900
2008-09-24,123.300003,124.349998,121.440002,123.000000,41.014187,101500
2008-09-25,122.220001,122.400002,116.790001,120.419998,40.153923,51067
2008-09-26,120.000000,120.839996,115.709999,119.849998,39.963837,22167
2008-09-29,118.349998,119.070000,112.379997,114.690002,38.243259,46400
2008-09-30,115.230003,117.660004,112.440002,117.300003,39.113548,46333
2008-10-01,117.570000,118.169998,113.250000,117.120003,39.411343,33533
2008-10-02,119.339996,119.339996,114.300003,115.410004,38.835949,45000
2008-10-03,116.099998,116.099998,111.330002,112.800003,37.957649,41767
2008-10-06,113.940002,113.940002,108.150002,110.610001,37.220718,65900
2008-10-07,114.750000,116.220001,105.000000,105.629997,35.544922,44100
2008-10-08,103.980003,105.690002,99.180000,100.139999,33.697521,96433
2008-10-09,101.070000,105.000000,98.489998,100.919998,33.959988,142667
2008-10-10,97.529999,110.699997,84.000000,86.279999,29.033575,174233
2008-10-13,90.809998,102.269997,90.750000,96.000000,32.304367,119067
2008-10-14,103.050003,108.839996,99.750000,106.379997,35.797295,139233
2008-10-15,106.980003,106.980003,99.449997,104.309998,35.100723,207033
2008-10-16,100.830002,101.250000,96.809998,98.070000,33.000942,76733
2008-10-17,96.209999,99.180000,95.190002,96.750000,32.556774,92800
2008-10-20,100.860001,100.860001,96.059998,97.139999,32.688007,68467
2008-10-21,97.769997,97.769997,96.029999,96.660004,32.526478,123200
2008-10-22,96.870003,96.870003,94.709999,94.709999,31.870310,64100
2008-10-23,94.650002,96.000000,93.839996,95.550003,32.152962,111467
2008-10-24,91.110001,95.699997,90.750000,92.400002,31.092966,68333
2008-10-27,92.550003,95.250000,92.400002,94.440002,31.779442,66133
2008-10-28,94.199997,95.370003,93.150002,94.290001,31.728958,55633
2008-10-29,93.480003,95.370003,92.250000,94.410004,31.769365,122867
2008-10-30,94.320000,95.250000,93.779999,94.800003,31.900587,62500
2008-10-31,94.589996,94.949997,93.809998,94.050003,31.648193,67533
2008-11-03,95.040001,95.550003,88.680000,95.099998,32.376438,82267
2008-11-04,96.750000,96.750000,94.470001,94.949997,32.325340,148767
2008-11-05,95.639999,95.639999,94.500000,95.339996,32.458096,104233
2008-11-06,95.220001,95.849998,95.010002,95.849998,32.631752,61233
2008-11-07,96.570000,96.570000,95.099998,95.550003,32.529613,49533
2008-11-10,95.279999,96.000000,93.540001,94.949997,32.325340,54733
2008-11-11,95.400002,96.750000,94.500000,95.519997,32.519390,78667
2008-11-12,95.430000,95.519997,93.029999,93.809998,31.937231,66767
2008-11-13,94.320000,94.320000,92.519997,93.449997,31.814680,73767
2008-11-14,93.570000,93.629997,92.400002,92.400002,31.457233,53233
2008-11-17,92.129997,92.129997,90.389999,91.290001,31.079332,42000
2008-11-18,90.750000,90.750000,88.050003,88.500000,30.129473,80800
2008-11-19,88.500000,88.500000,85.050003,85.529999,29.118330,56500
2008-11-20,85.709999,85.709999,82.500000,82.500000,28.086805,97300
2008-11-21,84.839996,85.139999,79.500000,81.599998,27.780384,93400
2008-11-24,84.269997,85.019997,82.349998,83.339996,28.372768,71533
2008-11-25,84.209999,84.570000,82.800003,84.180000,28.658745,77000
2008-11-26,84.180000,86.550003,84.000000,86.489998,29.445179,82567
2008-11-28,84.930000,86.519997,83.760002,85.169998,28.995773,53933
2008-12-01,84.480003,84.660004,82.709999,83.400002,28.773254,56567
2008-12-02,82.739998,85.199997,82.739998,83.550003,28.825016,67733
2008-12-03,83.220001,83.610001,82.500000,83.550003,28.825016,56100
2008-12-04,83.010002,83.010002,81.779999,82.769997,28.555910,75233
2008-12-05,82.320000,82.830002,81.660004,82.830002,28.576614,81300
2008-12-08,81.779999,84.389999,81.599998,84.150002,29.032036,170233
2008-12-09,83.220001,84.000000,82.379997,83.370003,28.762907,80600
2008-12-10,83.459999,83.550003,82.529999,83.010002,28.638716,84067
2008-12-11,83.040001,83.070000,81.599998,82.019997,28.297146,67833
2008-12-12,81.540001,81.809998,81.000000,81.000000,27.945230,58233
2008-12-15,81.239998,81.900002,81.059998,81.419998,28.090141,66800
2008-12-16,84.269997,85.800003,81.000000,84.269997,29.073416,208667
2008-12-17,83.400002,84.540001,82.919998,83.669998,28.866417,206033
2008-12-18,84.059998,88.440002,84.059998,87.000000,30.015268,723733
2008-12-19,87.239998,87.660004,85.529999,86.699997,29.911766,330733
2008-12-22,86.790001,88.980003,86.699997,87.330002,30.129129,257200
2008-12-23,87.660004,88.620003,87.300003,87.870003,30.315434,279200
2008-12-24,88.230003,94.379997,88.019997,94.379997,32.561398,219067
2008-12-26,93.870003,97.110001,91.800003,95.580002,32.975395,150767
2008-12-29,91.800003,94.080002,90.389999,92.160004,32.170097,198433
2008-12-30,91.290001,95.370003,90.900002,92.879997,32.421429,261700
2008-12-31,92.849998,97.169998,92.849998,97.169998,33.918949,244033
2009-01-02,94.019997,99.059998,94.019997,95.669998,33.395340,258567
2009-01-05,94.980003,101.699997,94.680000,99.000000,34.557739,797033
2009-01-06,100.410004,101.970001,99.059998,101.010002,35.259350,341500
2009-01-07,99.750000,100.139999,97.050003,98.010002,34.212147,254267
2009-01-08,97.739998,99.720001,95.250000,96.750000,33.772308,289800
2009-01-09,96.690002,98.849998,96.690002,98.220001,34.285461,150300
2009-01-12,99.389999,100.589996,96.900002,97.980003,34.201679,418633
2009-01-13,98.250000,98.699997,97.199997,98.639999,34.432072,265367
2009-01-14,96.540001,96.809998,92.339996,93.900002,32.777466,299833
2009-01-15,94.680000,94.769997,91.800003,94.169998,32.871681,153400
2009-01-16,95.430000,97.230003,93.180000,96.870003,33.814220,330000
2009-01-20,96.150002,96.239998,92.699997,92.699997,32.358601,282000
2009-01-21,93.989998,94.260002,93.000000,94.050003,32.829853,476100
2009-01-22,93.989998,95.669998,93.089996,94.860001,33.112591,276500
2009-01-23,93.750000,94.260002,93.150002,94.139999,32.861259,348833
2009-01-26,93.750000,95.519997,93.570000,95.459999,33.322010,249567
2009-01-27,95.160004,95.669998,94.589996,95.339996,33.280144,315533
2009-01-28,95.669998,98.400002,95.580002,97.830002,34.149323,505833
2009-01-29,97.349998,97.470001,95.639999,96.000000,33.510529,183100
2009-01-30,95.940002,96.360001,94.889999,95.639999,33.384850,169333
2009-02-02,93.870003,93.870003,92.339996,92.760002,32.745193,159367
2009-02-03,93.089996,93.629997,92.400002,93.599998,33.041737,163800
2009-02-04,93.510002,94.050003,92.400002,93.180000,32.893463,123033
2009-02-05,93.510002,93.750000,92.459999,92.790001,32.755798,150933
2009-02-06,93.510002,94.440002,92.580002,94.440002,33.338268,204033
2009-02-09,94.169998,94.470001,93.389999,94.230003,33.264137,162300
2009-02-10,94.320000,95.010002,93.120003,93.419998,32.978191,217633
2009-02-11,94.230003,94.230003,93.150002,93.720001,33.084072,125300
2009-02-12,93.900002,93.900002,92.099998,93.269997,32.925247,136433
2009-02-13,93.449997,93.540001,92.610001,93.419998,32.978191,143167
2009-02-17,92.790001,92.879997,89.610001,90.300003,31.876806,433633
2009-02-18,91.320000,92.220001,86.730003,88.620003,31.283730,417667
2009-02-19,89.040001,90.900002,89.010002,89.160004,31.474354,178467
2009-02-20,88.860001,89.820000,87.480003,89.639999,31.643799,227600
2009-02-23,89.580002,89.580002,85.410004,85.589996,30.214115,219600
2009-02-24,86.250000,89.190002,85.589996,89.099998,31.453178,280567
2009-02-25,88.830002,88.830002,86.370003,86.699997,30.605978,313433
2009-02-26,87.180000,87.750000,85.500000,85.559998,30.203524,159400
2009-02-27,85.589996,85.739998,84.779999,84.930000,29.981131,244733
2009-03-02,83.879997,83.879997,80.910004,81.629997,29.236536,267800
2009-03-03,81.180000,83.580002,80.400002,81.629997,29.236536,260100
2009-03-04,81.629997,83.190002,80.430000,80.940002,28.989391,213567
2009-03-05,81.360001,81.900002,78.029999,78.839996,28.237263,343767
2009-03-06,78.269997,79.949997,78.000000,78.870003,28.248013,169733
2009-03-09,78.720001,78.900002,76.650002,77.550003,27.775232,183100
2009-03-10,78.720001,80.430000,77.790001,80.400002,28.796000,420500
2009-03-11,81.570000,82.500000,80.430000,81.989998,29.365459,222200
2009-03-12,82.139999,83.970001,81.660004,83.669998,29.967173,270467
2009-03-13,83.070000,84.629997,83.070000,84.389999,30.225031,240167
2009-03-16,84.930000,85.980003,84.599998,85.080002,30.472170,269333
2009-03-17,85.080002,86.160004,84.360001,85.709999,30.697798,267700
2009-03-18,85.349998,87.000000,84.330002,86.550003,30.998657,364833
2009-03-19,86.849998,87.419998,85.830002,86.279999,30.901991,171633
2009-03-20,86.730003,87.750000,85.860001,87.750000,31.428453,202867
2009-03-23,87.419998,89.010002,87.360001,88.980003,31.868992,307100
2009-03-24,88.739998,89.220001,87.449997,87.900002,31.482176,168633
2009-03-25,88.470001,88.980003,88.199997,88.500000,31.697069,195933
2009-03-26,89.250000,89.879997,88.860001,88.860001,31.826010,415333
2009-03-27,89.010002,89.610001,88.769997,89.190002,31.944220,177233
2009-03-30,89.099998,89.129997,86.519997,86.760002,31.073881,244400
2009-03-31,87.540001,89.370003,87.000000,88.320000,31.632605,209000
2009-04-01,87.000000,87.000000,85.680000,86.610001,31.503839,175067
2009-04-02,87.239998,89.160004,87.000000,88.980003,32.365906,351633
2009-04-03,89.010002,90.750000,88.199997,90.449997,32.900623,599700
2009-04-06,89.910004,90.480003,89.400002,89.910004,32.704212,220933
2009-04-07,89.849998,90.389999,88.889999,89.699997,32.627823,310167
2009-04-08,89.760002,90.059998,88.500000,89.699997,32.627823,186967
2009-04-09,91.410004,91.949997,90.449997,91.260002,33.195255,554467
2009-04-13,91.559998,93.480003,90.750000,92.220001,33.544441,207000
2009-04-14,92.160004,92.519997,91.500000,91.500000,33.282536,241167
2009-04-15,92.639999,93.750000,91.800003,93.750000,34.100952,246700
2009-04-16,93.989998,96.360001,93.480003,96.269997,35.017609,374133
2009-04-17,96.000000,98.669998,96.000000,98.220001,35.726875,290533
2009-04-20,97.559998,97.559998,92.699997,93.629997,34.057323,466867
2009-04-21,92.970001,95.699997,91.559998,95.580002,34.766647,298367
2009-04-22,94.349998,96.360001,93.870003,95.550003,34.755703,319867
2009-04-23,95.610001,96.180000,94.559998,95.430000,34.712070,205467
2009-04-24,95.970001,96.389999,95.279999,96.239998,35.006691,153033
2009-04-27,96.059998,96.059998,95.279999,95.790001,34.843002,212967
2009-04-28,96.000000,96.540001,95.220001,96.120003,34.963036,170900
2009-04-29,96.660004,98.550003,96.300003,97.410004,35.432266,287100
2009-04-30,99.389999,99.870003,98.580002,99.330002,36.130680,323033
2009-05-01,98.910004,99.089996,97.559998,99.000000,36.464367,277533
2009-05-04,98.760002,99.660004,97.980003,98.699997,36.353878,345700
2009-05-05,98.370003,100.050003,98.370003,99.900002,36.795872,356467
2009-05-06,100.080002,101.250000,99.599998,100.500000,37.016869,433667
2009-05-07,101.190002,101.940002,98.610001,98.879997,36.420158,545667
2009-05-08,101.250000,103.050003,100.260002,100.260002,36.928455,763467
2009-05-11,104.370003,105.629997,101.849998,102.629997,37.801388,814867
2009-05-12,102.300003,102.449997,100.949997,102.330002,37.690872,335300
2009-05-13,101.699997,101.730003,99.599998,100.230003,36.917431,370700
2009-05-14,100.470001,101.129997,99.510002,100.800003,37.127346,218467
2009-05-15,100.650002,100.800003,98.430000,98.849998,36.409111,345467
2009-05-18,100.470001,102.089996,99.360001,100.620003,37.061043,315667
2009-05-19,100.889999,102.300003,100.500000,102.300003,37.679836,475167
2009-05-20,102.360001,103.379997,102.059998,103.139999,37.989223,497733
2009-05-21,102.480003,102.959999,101.129997,101.730003,37.469887,284700
2009-05-22,102.779999,103.980003,101.580002,103.949997,38.287582,251500
2009-05-26,103.110001,103.889999,102.180000,103.230003,38.022388,275833
2009-05-27,103.709999,104.699997,103.169998,103.230003,38.022388,362400
2009-05-28,103.860001,104.610001,103.410004,104.580002,38.519627,293867
2009-05-29,104.669998,105.029999,104.309998,105.000000,38.674324,315333
2009-06-01,104.489998,106.019997,103.949997,106.019997,39.512848,566033
2009-06-02,105.000000,105.300003,104.519997,105.209999,39.211006,310733
2009-06-03,105.180000,105.209999,104.250000,104.400002,38.909149,247533
2009-06-04,105.120003,105.120003,104.099998,104.760002,39.043308,291933
2009-06-05,105.599998,105.750000,104.580002,105.419998,39.289288,268967
2009-06-08,105.510002,105.779999,104.820000,105.599998,39.356335,280300
2009-06-09,105.870003,106.169998,105.209999,106.139999,39.557606,315833
2009-06-10,106.349998,106.620003,105.389999,106.500000,39.691761,336167
2009-06-11,106.769997,107.190002,106.199997,106.559998,39.714119,359200
2009-06-12,106.529999,106.830002,105.750000,106.830002,39.814758,206733
2009-06-15,106.769997,106.769997,104.459999,104.519997,38.953827,332700
2009-06-16,104.790001,105.750000,103.290001,104.699997,39.020908,395200
2009-06-17,104.279999,104.610001,103.349998,103.500000,38.573669,461533
2009-06-18,103.500000,104.699997,102.180000,104.669998,39.009747,396633
2009-06-19,104.669998,105.089996,104.220001,105.089996,39.166294,279600
2009-06-22,104.519997,104.849998,102.930000,103.739998,38.663155,389533
2009-06-23,103.919998,104.190002,103.139999,103.379997,38.528973,333600
2009-06-24,104.160004,104.400002,103.500000,104.099998,38.797306,249700
2009-06-25,103.860001,104.220001,103.290001,103.860001,38.707863,266400
2009-06-26,104.070000,104.519997,103.620003,104.519997,38.953827,199900
2009-06-29,104.459999,105.360001,104.250000,105.360001,39.266911,311167
2009-06-30,105.269997,105.599998,104.430000,105.570000,39.345169,319300
2009-07-01,103.830002,104.489998,103.260002,103.260002,38.927864,378367
2009-07-02,103.949997,104.220001,101.699997,101.910004,38.418911,239067
